"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"Perioden";"TotaalVerdachtenVanMisdrijven_1"
"125870";"4000   ";"53310";"2012605";"T001040";"2013JJ00";"8860"
"125871";"4000   ";"53310";"2012605";"T001040";"2014JJ00";"8260"
"125872";"4000   ";"53310";"2012605";"T001040";"2015JJ00";"7590"
"125873";"4000   ";"53310";"2012605";"T001040";"2016JJ00";"6890"
"125874";"4000   ";"53310";"2012605";"T001040";"2017JJ00";"6190"
"125875";"4000   ";"53310";"2012605";"T001040";"2018JJ00";"5940"
"125876";"4000   ";"53310";"2012605";"T001040";"2019JJ00";"5930"
"125877";"4000   ";"53310";"2012605";"T001040";"2020JJ00";"5490"
"125878";"4000   ";"53310";"2012605";"T001040";"2021JJ00";"4650"
"125879";"4000   ";"53310";"2012605";"T001040";"2022JJ00";"5130"
"125893";"4000   ";"53310";"2012605";"2013356";"2012JJ00";"5180"
"125894";"4000   ";"53310";"2012605";"2013356";"2013JJ00";"5060"
"125895";"4000   ";"53310";"2012605";"2013356";"2014JJ00";"4580"
"125896";"4000   ";"53310";"2012605";"2013356";"2015JJ00";"4180"
"125897";"4000   ";"53310";"2012605";"2013356";"2016JJ00";"3700"
"125898";"4000   ";"53310";"2012605";"2013356";"2017JJ00";"3250"
"125899";"4000   ";"53310";"2012605";"2013356";"2018JJ00";"3190"
"125900";"4000   ";"53310";"2012605";"2013356";"2019JJ00";"3180"
"125901";"4000   ";"53310";"2012605";"2013356";"2020JJ00";"2910"
"125902";"4000   ";"53310";"2012605";"2013356";"2021JJ00";"2420"
"125903";"4000   ";"53310";"2012605";"2013356";"2022JJ00";"2700"
"125917";"4000   ";"53310";"2012605";"2013357";"2012JJ00";"2640"
"125918";"4000   ";"53310";"2012605";"2013357";"2013JJ00";"2720"
"125919";"4000   ";"53310";"2012605";"2013357";"2014JJ00";"2670"
"125920";"4000   ";"53310";"2012605";"2013357";"2015JJ00";"2500"
"125921";"4000   ";"53310";"2012605";"2013357";"2016JJ00";"2370"
"125922";"4000   ";"53310";"2012605";"2013357";"2017JJ00";"2170"
"125923";"4000   ";"53310";"2012605";"2013357";"2018JJ00";"2180"
"125924";"4000   ";"53310";"2012605";"2013357";"2019JJ00";"2190"
"125925";"4000   ";"53310";"2012605";"2013357";"2020JJ00";"2110"
"125926";"4000   ";"53310";"2012605";"2013357";"2021JJ00";"1780"
"125927";"4000   ";"53310";"2012605";"2013357";"2022JJ00";"1850"
"125941";"4000   ";"53310";"2012605";"2820719";"2012JJ00";"1060"
"125942";"4000   ";"53310";"2012605";"2820719";"2013JJ00";"1080"
"125943";"4000   ";"53310";"2012605";"2820719";"2014JJ00";"1010"
"125944";"4000   ";"53310";"2012605";"2820719";"2015JJ00";"920"
"125945";"4000   ";"53310";"2012605";"2820719";"2016JJ00";"820"
"125946";"4000   ";"53310";"2012605";"2820719";"2017JJ00";"770"
"125947";"4000   ";"53310";"2012605";"2820719";"2018JJ00";"570"
"125948";"4000   ";"53310";"2012605";"2820719";"2019JJ00";"560"
"125949";"4000   ";"53310";"2012605";"2820719";"2020JJ00";"460"
"125950";"4000   ";"53310";"2012605";"2820719";"2021JJ00";"450"
"125951";"4000   ";"53310";"2012605";"2820719";"2022JJ00";"580"
"133069";"4000   ";"53715";"T001040";"T001040";"2012JJ00";"10080"
"133070";"4000   ";"53715";"T001040";"T001040";"2013JJ00";"9990"
"133071";"4000   ";"53715";"T001040";"T001040";"2014JJ00";"9670"
"133072";"4000   ";"53715";"T001040";"T001040";"2015JJ00";"8900"
"133073";"4000   ";"53715";"T001040";"T001040";"2016JJ00";"8380"
"133074";"4000   ";"53715";"T001040";"T001040";"2017JJ00";"7530"
"133075";"4000   ";"53715";"T001040";"T001040";"2018JJ00";"7070"
"133076";"4000   ";"53715";"T001040";"T001040";"2019JJ00";"6790"
"133077";"4000   ";"53715";"T001040";"T001040";"2020JJ00";"5920"
"133078";"4000   ";"53715";"T001040";"T001040";"2021JJ00";"5180"
"133079";"4000   ";"53715";"T001040";"T001040";"2022JJ00";"5170"
"133093";"4000   ";"53715";"T001040";"2013356";"2012JJ00";"2570"
"133094";"4000   ";"53715";"T001040";"2013356";"2013JJ00";"2540"
"133095";"4000   ";"53715";"T001040";"2013356";"2014JJ00";"2480"
"133096";"4000   ";"53715";"T001040";"2013356";"2015JJ00";"2320"
"133097";"4000   ";"53715";"T001040";"2013356";"2016JJ00";"2280"
"133098";"4000   ";"53715";"T001040";"2013356";"2017JJ00";"1930"
"133099";"4000   ";"53715";"T001040";"2013356";"2018JJ00";"1890"
"133100";"4000   ";"53715";"T001040";"2013356";"2019JJ00";"1880"
"133101";"4000   ";"53715";"T001040";"2013356";"2020JJ00";"1660"
"133102";"4000   ";"53715";"T001040";"2013356";"2021JJ00";"1370"
"133103";"4000   ";"53715";"T001040";"2013356";"2022JJ00";"1410"
"133117";"4000   ";"53715";"T001040";"2013357";"2012JJ00";"610"
"133118";"4000   ";"53715";"T001040";"2013357";"2013JJ00";"660"
"133119";"4000   ";"53715";"T001040";"2013357";"2014JJ00";"590"
"133120";"4000   ";"53715";"T001040";"2013357";"2015JJ00";"590"
"133121";"4000   ";"53715";"T001040";"2013357";"2016JJ00";"550"
"133122";"4000   ";"53715";"T001040";"2013357";"2017JJ00";"490"
"133123";"4000   ";"53715";"T001040";"2013357";"2018JJ00";"500"
"133124";"4000   ";"53715";"T001040";"2013357";"2019JJ00";"490"
"133125";"4000   ";"53715";"T001040";"2013357";"2020JJ00";"420"
"133126";"4000   ";"53715";"T001040";"2013357";"2021JJ00";"380"
"133127";"4000   ";"53715";"T001040";"2013357";"2022JJ00";"400"
"133141";"4000   ";"53715";"T001040";"2820719";"2012JJ00";"280"
"133142";"4000   ";"53715";"T001040";"2820719";"2013JJ00";"280"
"133143";"4000   ";"53715";"T001040";"2820719";"2014JJ00";"270"
"133144";"4000   ";"53715";"T001040";"2820719";"2015JJ00";"250"
"133145";"4000   ";"53715";"T001040";"2820719";"2016JJ00";"220"
"133146";"4000   ";"53715";"T001040";"2820719";"2017JJ00";"220"
"133147";"4000   ";"53715";"T001040";"2820719";"2018JJ00";"200"
"133148";"4000   ";"53715";"T001040";"2820719";"2019JJ00";"180"
"133149";"4000   ";"53715";"T001040";"2820719";"2020JJ00";"150"
"133150";"4000   ";"53715";"T001040";"2820719";"2021JJ00";"120"
"133151";"4000   ";"53715";"T001040";"2820719";"2022JJ00";"160"
"133165";"4000   ";"53715";"1012600";"T001040";"2012JJ00";"6620"
"133166";"4000   ";"53715";"1012600";"T001040";"2013JJ00";"6510"
"133167";"4000   ";"53715";"1012600";"T001040";"2014JJ00";"6320"
"133168";"4000   ";"53715";"1012600";"T001040";"2015JJ00";"5750"
"133169";"4000   ";"53715";"1012600";"T001040";"2016JJ00";"5320"
"133170";"4000   ";"53715";"1012600";"T001040";"2017JJ00";"4890"
"133171";"4000   ";"53715";"1012600";"T001040";"2018JJ00";"4490"
"133172";"4000   ";"53715";"1012600";"T001040";"2019JJ00";"4250"
"133173";"4000   ";"53715";"1012600";"T001040";"2020JJ00";"3690"
"133174";"4000   ";"53715";"1012600";"T001040";"2021JJ00";"3320"
"133175";"4000   ";"53715";"1012600";"T001040";"2022JJ00";"3200"
"133189";"4000   ";"53715";"1012600";"2013356";"2012JJ00";
"133190";"4000   ";"53715";"1012600";"2013356";"2013JJ00";
"133191";"4000   ";"53715";"1012600";"2013356";"2014JJ00";
"133192";"4000   ";"53715";"1012600";"2013356";"2015JJ00";
"133193";"4000   ";"53715";"1012600";"2013356";"2016JJ00";
"133194";"4000   ";"53715";"1012600";"2013356";"2017JJ00";
"133195";"4000   ";"53715";"1012600";"2013356";"2018JJ00";
"133196";"4000   ";"53715";"1012600";"2013356";"2019JJ00";
"133197";"4000   ";"53715";"1012600";"2013356";"2020JJ00";
"133198";"4000   ";"53715";"1012600";"2013356";"2021JJ00";
"133199";"4000   ";"53715";"1012600";"2013356";"2022JJ00";
"133213";"4000   ";"53715";"1012600";"2013357";"2012JJ00";
"133214";"4000   ";"53715";"1012600";"2013357";"2013JJ00";
"133215";"4000   ";"53715";"1012600";"2013357";"2014JJ00";
"133216";"4000   ";"53715";"1012600";"2013357";"2015JJ00";
"133217";"4000   ";"53715";"1012600";"2013357";"2016JJ00";
"133218";"4000   ";"53715";"1012600";"2013357";"2017JJ00";
"133219";"4000   ";"53715";"1012600";"2013357";"2018JJ00";
"133220";"4000   ";"53715";"1012600";"2013357";"2019JJ00";
"133221";"4000   ";"53715";"1012600";"2013357";"2020JJ00";
"133222";"4000   ";"53715";"1012600";"2013357";"2021JJ00";
"133223";"4000   ";"53715";"1012600";"2013357";"2022JJ00";
"133237";"4000   ";"53715";"1012600";"2820719";"2012JJ00";
"133238";"4000   ";"53715";"1012600";"2820719";"2013JJ00";
"133239";"4000   ";"53715";"1012600";"2820719";"2014JJ00";
"133240";"4000   ";"53715";"1012600";"2820719";"2015JJ00";
"133241";"4000   ";"53715";"1012600";"2820719";"2016JJ00";
"133242";"4000   ";"53715";"1012600";"2820719";"2017JJ00";
"133243";"4000   ";"53715";"1012600";"2820719";"2018JJ00";
"133244";"4000   ";"53715";"1012600";"2820719";"2019JJ00";
"133245";"4000   ";"53715";"1012600";"2820719";"2020JJ00";
"133246";"4000   ";"53715";"1012600";"2820719";"2021JJ00";
"133247";"4000   ";"53715";"1012600";"2820719";"2022JJ00";
"133261";"4000   ";"53715";"2012605";"T001040";"2012JJ00";"3450"
"133262";"4000   ";"53715";"2012605";"T001040";"2013JJ00";"3470"
"133263";"4000   ";"53715";"2012605";"T001040";"2014JJ00";"3340"
"133264";"4000   ";"53715";"2012605";"T001040";"2015JJ00";"3150"
"133265";"4000   ";"53715";"2012605";"T001040";"2016JJ00";"3050"
"133266";"4000   ";"53715";"2012605";"T001040";"2017JJ00";"2630"
"133267";"4000   ";"53715";"2012605";"T001040";"2018JJ00";"2580"
"133268";"4000   ";"53715";"2012605";"T001040";"2019JJ00";"2530"
"133269";"4000   ";"53715";"2012605";"T001040";"2020JJ00";"2230"
"133270";"4000   ";"53715";"2012605";"T001040";"2021JJ00";"1870"
"133271";"4000   ";"53715";"2012605";"T001040";"2022JJ00";"1960"
"133285";"4000   ";"53715";"2012605";"2013356";"2012JJ00";"2570"
"133286";"4000   ";"53715";"2012605";"2013356";"2013JJ00";"2540"
"133287";"4000   ";"53715";"2012605";"2013356";"2014JJ00";"2480"
"133288";"4000   ";"53715";"2012605";"2013356";"2015JJ00";"2320"
"133289";"4000   ";"53715";"2012605";"2013356";"2016JJ00";"2280"
"133290";"4000   ";"53715";"2012605";"2013356";"2017JJ00";"1930"
"133291";"4000   ";"53715";"2012605";"2013356";"2018JJ00";"1880"
"133292";"4000   ";"53715";"2012605";"2013356";"2019JJ00";"1870"
"133293";"4000   ";"53715";"2012605";"2013356";"2020JJ00";"1660"
"133294";"4000   ";"53715";"2012605";"2013356";"2021JJ00";"1370"
"133295";"4000   ";"53715";"2012605";"2013356";"2022JJ00";"1410"
"133309";"4000   ";"53715";"2012605";"2013357";"2012JJ00";"610"
"133310";"4000   ";"53715";"2012605";"2013357";"2013JJ00";"660"
"133311";"4000   ";"53715";"2012605";"2013357";"2014JJ00";"590"
"133312";"4000   ";"53715";"2012605";"2013357";"2015JJ00";"590"
"133313";"4000   ";"53715";"2012605";"2013357";"2016JJ00";"550"
"133314";"4000   ";"53715";"2012605";"2013357";"2017JJ00";"490"
"133315";"4000   ";"53715";"2012605";"2013357";"2018JJ00";"500"
"133316";"4000   ";"53715";"2012605";"2013357";"2019JJ00";"490"
"133317";"4000   ";"53715";"2012605";"2013357";"2020JJ00";"420"
"133318";"4000   ";"53715";"2012605";"2013357";"2021JJ00";"380"
"133319";"4000   ";"53715";"2012605";"2013357";"2022JJ00";"400"
"133333";"4000   ";"53715";"2012605";"2820719";"2012JJ00";"260"
"133334";"4000   ";"53715";"2012605";"2820719";"2013JJ00";"270"
"133335";"4000   ";"53715";"2012605";"2820719";"2014JJ00";"260"
"133336";"4000   ";"53715";"2012605";"2820719";"2015JJ00";"240"
"133337";"4000   ";"53715";"2012605";"2820719";"2016JJ00";"220"
"133338";"4000   ";"53715";"2012605";"2820719";"2017JJ00";"210"
"133339";"4000   ";"53715";"2012605";"2820719";"2018JJ00";"200"
"133340";"4000   ";"53715";"2012605";"2820719";"2019JJ00";"180"
"133341";"4000   ";"53715";"2012605";"2820719";"2020JJ00";"150"
"133342";"4000   ";"53715";"2012605";"2820719";"2021JJ00";"120"
"133343";"4000   ";"53715";"2012605";"2820719";"2022JJ00";"150"
"140461";"4000   ";"80200";"T001040";"T001040";"2012JJ00";"1990"
"140462";"4000   ";"80200";"T001040";"T001040";"2013JJ00";"1910"
"140463";"4000   ";"80200";"T001040";"T001040";"2014JJ00";"2060"
"140464";"4000   ";"80200";"T001040";"T001040";"2015JJ00";"1900"
"140465";"4000   ";"80200";"T001040";"T001040";"2016JJ00";"1840"
"140466";"4000   ";"80200";"T001040";"T001040";"2017JJ00";"1680"
"140467";"4000   ";"80200";"T001040";"T001040";"2018JJ00";"1670"
"140468";"4000   ";"80200";"T001040";"T001040";"2019JJ00";"1580"
"140469";"4000   ";"80200";"T001040";"T001040";"2020JJ00";"1340"
"140470";"4000   ";"80200";"T001040";"T001040";"2021JJ00";"1240"
"140471";"4000   ";"80200";"T001040";"T001040";"2022JJ00";"1150"
"140485";"4000   ";"80200";"T001040";"2013356";"2012JJ00";"230"
"140486";"4000   ";"80200";"T001040";"2013356";"2013JJ00";"230"
"140487";"4000   ";"80200";"T001040";"2013356";"2014JJ00";"250"
"140488";"4000   ";"80200";"T001040";"2013356";"2015JJ00";"240"
"140489";"4000   ";"80200";"T001040";"2013356";"2016JJ00";"300"
"140490";"4000   ";"80200";"T001040";"2013356";"2017JJ00";"280"
"140491";"4000   ";"80200";"T001040";"2013356";"2018JJ00";"260"
"140492";"4000   ";"80200";"T001040";"2013356";"2019JJ00";"280"
"140493";"4000   ";"80200";"T001040";"2013356";"2020JJ00";"240"
"140494";"4000   ";"80200";"T001040";"2013356";"2021JJ00";"200"
"140495";"4000   ";"80200";"T001040";"2013356";"2022JJ00";"210"
"140509";"4000   ";"80200";"T001040";"2013357";"2012JJ00";"120"
"140510";"4000   ";"80200";"T001040";"2013357";"2013JJ00";"110"
"140511";"4000   ";"80200";"T001040";"2013357";"2014JJ00";"130"
"140512";"4000   ";"80200";"T001040";"2013357";"2015JJ00";"130"
"140513";"4000   ";"80200";"T001040";"2013357";"2016JJ00";"110"
"140514";"4000   ";"80200";"T001040";"2013357";"2017JJ00";"90"
"140515";"4000   ";"80200";"T001040";"2013357";"2018JJ00";"90"
"140516";"4000   ";"80200";"T001040";"2013357";"2019JJ00";"90"
"140517";"4000   ";"80200";"T001040";"2013357";"2020JJ00";"90"
"140518";"4000   ";"80200";"T001040";"2013357";"2021JJ00";"70"
"140519";"4000   ";"80200";"T001040";"2013357";"2022JJ00";"60"
"140533";"4000   ";"80200";"T001040";"2820719";"2012JJ00";"30"
"140534";"4000   ";"80200";"T001040";"2820719";"2013JJ00";"30"
"140535";"4000   ";"80200";"T001040";"2820719";"2014JJ00";"30"
"140536";"4000   ";"80200";"T001040";"2820719";"2015JJ00";"20"
"140537";"4000   ";"80200";"T001040";"2820719";"2016JJ00";"30"
"140538";"4000   ";"80200";"T001040";"2820719";"2017JJ00";"20"
"140539";"4000   ";"80200";"T001040";"2820719";"2018JJ00";"20"
"140540";"4000   ";"80200";"T001040";"2820719";"2019JJ00";"20"
"140541";"4000   ";"80200";"T001040";"2820719";"2020JJ00";"10"
"140542";"4000   ";"80200";"T001040";"2820719";"2021JJ00";"10"
"140543";"4000   ";"80200";"T001040";"2820719";"2022JJ00";"10"
"140557";"4000   ";"80200";"1012600";"T001040";"2012JJ00";"1610"
"140558";"4000   ";"80200";"1012600";"T001040";"2013JJ00";"1540"
"140559";"4000   ";"80200";"1012600";"T001040";"2014JJ00";"1660"
"140560";"4000   ";"80200";"1012600";"T001040";"2015JJ00";"1510"
"140561";"4000   ";"80200";"1012600";"T001040";"2016JJ00";"1400"
"140562";"4000   ";"80200";"1012600";"T001040";"2017JJ00";"1280"
"140563";"4000   ";"80200";"1012600";"T001040";"2018JJ00";"1300"
"140564";"4000   ";"80200";"1012600";"T001040";"2019JJ00";"1190"
"140565";"4000   ";"80200";"1012600";"T001040";"2020JJ00";"1000"
"140566";"4000   ";"80200";"1012600";"T001040";"2021JJ00";"950"
"140567";"4000   ";"80200";"1012600";"T001040";"2022JJ00";"870"
"140581";"4000   ";"80200";"1012600";"2013356";"2012JJ00";
"140582";"4000   ";"80200";"1012600";"2013356";"2013JJ00";
"140583";"4000   ";"80200";"1012600";"2013356";"2014JJ00";
"140584";"4000   ";"80200";"1012600";"2013356";"2015JJ00";
"140585";"4000   ";"80200";"1012600";"2013356";"2016JJ00";
"140586";"4000   ";"80200";"1012600";"2013356";"2017JJ00";
"140587";"4000   ";"80200";"1012600";"2013356";"2018JJ00";
"140588";"4000   ";"80200";"1012600";"2013356";"2019JJ00";
"140589";"4000   ";"80200";"1012600";"2013356";"2020JJ00";
"140590";"4000   ";"80200";"1012600";"2013356";"2021JJ00";
"140591";"4000   ";"80200";"1012600";"2013356";"2022JJ00";
"140605";"4000   ";"80200";"1012600";"2013357";"2012JJ00";
"140606";"4000   ";"80200";"1012600";"2013357";"2013JJ00";
"140607";"4000   ";"80200";"1012600";"2013357";"2014JJ00";
"140608";"4000   ";"80200";"1012600";"2013357";"2015JJ00";
"140609";"4000   ";"80200";"1012600";"2013357";"2016JJ00";
"140610";"4000   ";"80200";"1012600";"2013357";"2017JJ00";
"140611";"4000   ";"80200";"1012600";"2013357";"2018JJ00";
"140612";"4000   ";"80200";"1012600";"2013357";"2019JJ00";
"140613";"4000   ";"80200";"1012600";"2013357";"2020JJ00";
"140614";"4000   ";"80200";"1012600";"2013357";"2021JJ00";
"140615";"4000   ";"80200";"1012600";"2013357";"2022JJ00";
"140629";"4000   ";"80200";"1012600";"2820719";"2012JJ00";
"140630";"4000   ";"80200";"1012600";"2820719";"2013JJ00";
"140631";"4000   ";"80200";"1012600";"2820719";"2014JJ00";
"140632";"4000   ";"80200";"1012600";"2820719";"2015JJ00";
"140633";"4000   ";"80200";"1012600";"2820719";"2016JJ00";
"140634";"4000   ";"80200";"1012600";"2820719";"2017JJ00";
"140635";"4000   ";"80200";"1012600";"2820719";"2018JJ00";
"140636";"4000   ";"80200";"1012600";"2820719";"2019JJ00";
"140637";"4000   ";"80200";"1012600";"2820719";"2020JJ00";
"140638";"4000   ";"80200";"1012600";"2820719";"2021JJ00";
"140639";"4000   ";"80200";"1012600";"2820719";"2022JJ00";
"140653";"4000   ";"80200";"2012605";"T001040";"2012JJ00";"370"
"140654";"4000   ";"80200";"2012605";"T001040";"2013JJ00";"370"
"140655";"4000   ";"80200";"2012605";"T001040";"2014JJ00";"400"
"140656";"4000   ";"80200";"2012605";"T001040";"2015JJ00";"390"
"140657";"4000   ";"80200";"2012605";"T001040";"2016JJ00";"440"
"140658";"4000   ";"80200";"2012605";"T001040";"2017JJ00";"390"
"140659";"4000   ";"80200";"2012605";"T001040";"2018JJ00";"370"
"140660";"4000   ";"80200";"2012605";"T001040";"2019JJ00";"390"
"140661";"4000   ";"80200";"2012605";"T001040";"2020JJ00";"340"
"140662";"4000   ";"80200";"2012605";"T001040";"2021JJ00";"290"
"140663";"4000   ";"80200";"2012605";"T001040";"2022JJ00";"280"
"140677";"4000   ";"80200";"2012605";"2013356";"2012JJ00";"230"
"140678";"4000   ";"80200";"2012605";"2013356";"2013JJ00";"230"
"140679";"4000   ";"80200";"2012605";"2013356";"2014JJ00";"250"
"140680";"4000   ";"80200";"2012605";"2013356";"2015JJ00";"240"
"140681";"4000   ";"80200";"2012605";"2013356";"2016JJ00";"300"
"140682";"4000   ";"80200";"2012605";"2013356";"2017JJ00";"280"
"140683";"4000   ";"80200";"2012605";"2013356";"2018JJ00";"260"
"140684";"4000   ";"80200";"2012605";"2013356";"2019JJ00";"280"
"140685";"4000   ";"80200";"2012605";"2013356";"2020JJ00";"240"
"140686";"4000   ";"80200";"2012605";"2013356";"2021JJ00";"200"
"140687";"4000   ";"80200";"2012605";"2013356";"2022JJ00";"210"
"140701";"4000   ";"80200";"2012605";"2013357";"2012JJ00";"120"
"140702";"4000   ";"80200";"2012605";"2013357";"2013JJ00";"110"
"140703";"4000   ";"80200";"2012605";"2013357";"2014JJ00";"130"
"140704";"4000   ";"80200";"2012605";"2013357";"2015JJ00";"130"
"140705";"4000   ";"80200";"2012605";"2013357";"2016JJ00";"110"
"140706";"4000   ";"80200";"2012605";"2013357";"2017JJ00";"90"
"140707";"4000   ";"80200";"2012605";"2013357";"2018JJ00";"90"
"140708";"4000   ";"80200";"2012605";"2013357";"2019JJ00";"90"
"140709";"4000   ";"80200";"2012605";"2013357";"2020JJ00";"90"
"140710";"4000   ";"80200";"2012605";"2013357";"2021JJ00";"70"
"140711";"4000   ";"80200";"2012605";"2013357";"2022JJ00";"60"
"140725";"4000   ";"80200";"2012605";"2820719";"2012JJ00";"30"
"140726";"4000   ";"80200";"2012605";"2820719";"2013JJ00";"30"
"140727";"4000   ";"80200";"2012605";"2820719";"2014JJ00";"30"
"140728";"4000   ";"80200";"2012605";"2820719";"2015JJ00";"20"
"140729";"4000   ";"80200";"2012605";"2820719";"2016JJ00";"30"
"140730";"4000   ";"80200";"2012605";"2820719";"2017JJ00";"20"
"140731";"4000   ";"80200";"2012605";"2820719";"2018JJ00";"10"
"140732";"4000   ";"80200";"2012605";"2820719";"2019JJ00";"20"
"140733";"4000   ";"80200";"2012605";"2820719";"2020JJ00";"10"
"140734";"4000   ";"80200";"2012605";"2820719";"2021JJ00";"10"
"140735";"4000   ";"80200";"2012605";"2820719";"2022JJ00";"10"
"147853";"4000   ";"99999";"T001040";"T001040";"2012JJ00";"260"
"147854";"4000   ";"99999";"T001040";"T001040";"2013JJ00";"200"
"147855";"4000   ";"99999";"T001040";"T001040";"2014JJ00";"200"
"147856";"4000   ";"99999";"T001040";"T001040";"2015JJ00";"130"
"147857";"4000   ";"99999";"T001040";"T001040";"2016JJ00";"130"
"147858";"4000   ";"99999";"T001040";"T001040";"2017JJ00";"110"
"147859";"4000   ";"99999";"T001040";"T001040";"2018JJ00";"110"
"147860";"4000   ";"99999";"T001040";"T001040";"2019JJ00";"100"
"147861";"4000   ";"99999";"T001040";"T001040";"2020JJ00";"80"
"147862";"4000   ";"99999";"T001040";"T001040";"2021JJ00";"90"
"147863";"4000   ";"99999";"T001040";"T001040";"2022JJ00";"110"
"147877";"4000   ";"99999";"T001040";"2013356";"2012JJ00";"20"
"147878";"4000   ";"99999";"T001040";"2013356";"2013JJ00";"30"
"147879";"4000   ";"99999";"T001040";"2013356";"2014JJ00";"20"
"147880";"4000   ";"99999";"T001040";"2013356";"2015JJ00";"20"
"147881";"4000   ";"99999";"T001040";"2013356";"2016JJ00";"10"
